machine_id,temperature,vibration,pressure,rotational_speed,failure,temperature_rolling_mean,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_std,high_vibration
4,60.45,1.6606,100.47,1545.98,0,78.596,22.060439252199867,0.51208,0.6846436569486345,98.78399999999999,19.210607226217505,1
95,86.1,0.4424,71.9,1786.1,0,76.15599999999999,18.52776646009981,0.1524,0.16983645074011658,95.3,17.722817213975883,0
82,60.11,0.1812,124.13,2107.45,0,61.944,10.758056515932637,0.32633999999999996,0.22225088976199744,104.096,17.218547557793613,0
64,81.94,0.2402,107.7,1846.67,0,87.586,8.875783345710952,0.56874,0.44862158664067864,105.468,15.071420636423152,0
38,76.36,0.0967,105.62,1342.38,1,75.04400000000001,13.53286850597461,0.7233200000000001,0.6589352031876884,102.39999999999999,20.87161589336101,0
88,86.29,0.6417,117.47,1276.1,0,89.87800000000001,3.5946585373300546,0.71906,0.4956588776568013,100.638,16.03912934045989,0
87,65.85,0.615,99.57,1689.06,0,71.09200000000001,19.133625375239266,0.78582,0.45672062795542717,91.904,18.221965591011305,0
22,91.2,0.112,89.27,1435.85,0,75.766,21.217821047412023,0.24507999999999996,0.3024323345808114,107.71400000000001,16.45443800316496,0
2,72.88,0.0863,106.93,1056.33,0,73.074,5.53806193537051,0.22216000000000005,0.10603647014117487,98.84,14.515533059450512,0
31,113.88,0.0401,112.46,2277.7,0,71.038,25.45146891635136,0.36513999999999996,0.5832794124602718,97.85400000000001,8.81295239973529,0
11,50.79,1.2151,107.63,1551.9,0,70.196,18.295647843134713,0.4479000000000001,0.44506360219636054,93.378,24.82889989508196,1
92,111.43,0.1327,116.22,1874.79,0,84.838,19.598477491887,0.59622,0.28620881712483975,97.614,21.501034393721653,0
46,73.1,0.2109,102.01,1399.96,0,72.458,6.604492410473337,0.45299999999999996,0.3437186858464347,90.268,12.348435933348004,0
96,78.34,0.1646,80.09,1490.59,0,76.756,7.685267074083992,0.2787200000000001,0.19495680803706292,87.858,8.209383046246472,0
62,65.94,0.2669,87.42,1545.46,0,69.308,15.407383619550707,0.38522,0.2592445312827265,98.892,25.230712831785,0
69,51.47,0.626,127.45,1418.15,1,78.512,19.602717158598203,0.3872,0.23374341701960225,116.85799999999999,10.901071965637115,0
64,67.07,1.0224,100.65,1272.22,0,80.962,9.457492796719446,0.64196,0.4940597413268965,109.186,8.870624555238624,1
10,69.51,0.1008,77.45,2159.26,0,84.75,17.64057113587882,0.40804,0.3707455771819811,96.678,18.00785717402266,0
40,77.74,0.5798,75.56,1606.49,0,68.88399999999999,7.97969485632132,0.38761999999999996,0.3831492946620156,93.634,13.425002048416964,0
24,91.82,0.2174,73.22,1026.61,0,74.848,11.343036189662767,0.3593400000000001,0.27637837831494677,105.73999999999998,22.19941328053515,0
99,77.86,1.9694,116.48,1530.51,0,79.574,11.197898463551136,0.8607199999999999,0.6473357490514488,102.96199999999999,20.16597803231969,1
44,78.12,0.1776,106.2,1068.37,1,74.5,12.617592876614841,0.9314,1.1843571104189816,100.26400000000001,25.24532491373403,0
60,80.77,0.0036,136.89,1246.3,0,80.506,9.044674123482892,0.5586,0.7253792697616881,116.5,28.108831352441484,0
62,48.68,0.3625,111.52,1532.04,0,63.86,17.196963394739193,0.43672000000000005,0.2106908920670292,99.67,25.624416090908298,0
87,50.06,0.0817,112.73,1661.78,0,68.31,21.314941942215093,0.7320399999999999,0.5306321729786083,93.798,20.09345341149699,0
17,52.55,0.0228,139.8,743.05,1,74.662,15.851390159856654,0.25096000000000007,0.18299175664493936,101.20200000000001,25.18743476418351,0
65,69.4,0.5991,80.62,2014.75,0,68.15599999999999,9.677635558337688,0.33582,0.24436116098922203,78.826,22.531439811960528,0
95,46.92,0.6589,70.0,1302.35,0,68.046,21.041560778611448,0.25318,0.28334172301304306,89.432,20.66394371846769,0
95,64.65,0.3087,111.06,1432.63,0,63.20399999999999,17.55045953814314,0.31248,0.249278352449626,94.958,22.288210336408795,0
57,54.48,0.5649,95.12,1960.06,0,66.772,11.15615390714912,0.4154,0.1940003092781038,92.982,16.255754980929094,0
55,82.32,0.3864,105.95,2013.45,0,79.01599999999999,12.875458438440198,0.24292000000000008,0.11737123582888555,89.452,20.348819867500946,0
53,81.56,0.4969,124.5,1314.14,0,85.296,5.52620394122402,0.4473599999999999,0.3103082628613038,108.38,16.367377615244298,0
56,70.49,0.454,115.23,1818.96,0,85.114,20.824673586877672,0.2997599999999999,0.14163927068436857,110.718,6.231273545592491,0
98,46.5,0.548,130.33,1547.62,0,68.10600000000001,14.752688907450048,0.8398200000000001,0.7594745565191767,100.02799999999999,17.652671752457177,0
9,71.44,0.1113,81.84,2296.35,0,75.972,8.264905928079255,0.6559999999999999,0.4935094173366911,109.066,21.357144706163286,0
22,79.93,0.1565,117.95,1298.0,0,82.75800000000001,12.502886466732432,0.13043999999999997,0.13522157002490298,110.726,16.72676089384909,0
13,87.16,0.2899,84.55,1994.91,0,71.52,10.528504167259413,0.5559199999999999,0.23333852446606446,85.99799999999999,19.799966414112998,0
89,101.3,0.2954,133.38,1324.44,0,84.15,15.98072745528185,0.3189599999999999,0.3138248444594543,109.08800000000001,21.029790060768555,0
48,91.78,0.7445,108.96,1177.91,0,77.958,15.264736158872811,0.50324,0.38898854481848166,95.572,16.41257201050462,1
18,77.47,0.229,110.14,1409.0,0,63.477999999999994,15.34141030022986,0.554,0.40754168498449317,102.322,23.471669518805037,0
76,70.72,0.0887,88.36,1007.83,0,74.798,18.602278623867612,0.46882,0.564213161845769,76.986,18.54448381594912,0
40,63.86,0.1448,89.37,1220.7,0,70.11999999999999,6.057528373850256,0.35785999999999996,0.39777727184946104,93.646,13.420196719869633,0
17,95.33,0.1209,108.11,1403.96,0,78.81800000000001,18.342970588211713,0.17862000000000008,0.13326389983788092,101.34400000000001,25.233073138244578,0
15,77.5,0.6578,134.97,1424.07,0,69.542,11.71601980196345,0.33772000000000013,0.24225463256664437,107.798,29.85501750125092,0
15,84.46,0.3178,131.65,1774.93,0,74.42999999999999,11.847742400980868,0.2967000000000001,0.21934060271641426,122.22200000000001,13.821608806502857,0
79,66.15,0.6166,107.17,1746.56,0,75.49600000000001,12.0286192058773,0.40153999999999995,0.3090013074405998,87.762,22.309606002796144,0
63,56.39,0.2691,91.57,1489.33,0,73.884,19.198133503025783,0.09312000000000009,0.10386005969572953,90.724,15.532895093961027,0
39,68.99,1.1024,111.46,978.83,1,73.66799999999999,4.189131174838071,0.5490600000000001,0.5376173481203899,102.774,21.916068990583145,1
13,70.46,2.0528,125.09,859.52,0,73.648,8.440812757074934,0.7813199999999999,0.7189576114069589,91.59,26.533306427959598,1
81,77.88,0.5541,104.24,1341.03,0,63.81,14.93043870755318,0.40338,0.18289939037623928,93.526,23.26540736802174,0
32,63.94,0.9969,92.25,1249.35,0,63.00999999999999,14.273477151696415,0.37315999999999994,0.37271414381533746,104.35,16.706203937459946,1
9,75.37,0.3546,113.58,1322.48,0,76.354,8.163291615518801,0.51942,0.4544874607731223,112.67,19.984560290384128,0
40,92.67,1.3638,95.21,1986.61,0,73.732,11.93612458044909,0.62764,0.5392806579138547,92.244,12.644280525201891,1
20,49.91,0.8907,92.9,1317.81,0,74.91,14.331386883341072,1.37208,1.2607881749128205,83.57000000000001,15.067335530875978,1
90,43.25,2.4005,98.88,1240.37,0,72.61,22.625800538323528,0.79862,0.9315052748106153,105.82000000000001,7.938564101901596,1
91,93.69,0.4879,113.33,1498.96,0,72.486,24.156993397358026,0.4896,0.5899406156555085,102.078,12.120250409954414,0
85,53.05,0.7553,95.55,1344.03,0,67.324,10.850932218017023,0.7469999999999999,0.4504679844339664,112.878,12.732905010248029,1
82,69.3,0.3914,99.26,1679.11,0,63.275999999999996,11.266080951244785,0.32428,0.22142396437603482,107.33,13.376795206625575,0
77,84.13,0.15,102.87,1573.67,0,91.41400000000002,12.476783640025122,0.24522,0.17877226294926216,105.56800000000001,18.39168888384097,0
80,74.11,0.2191,92.36,2056.09,0,73.292,17.183536306593002,0.31967999999999996,0.4065548757547991,101.218,18.68027355260092,0
73,73.9,1.1222,130.99,1412.45,0,66.458,7.9440399042300465,0.6593799999999999,0.5780247114094688,127.73200000000001,25.645216318058196,1
63,76.09,0.0288,136.86,2079.29,0,73.826,19.189143545244566,0.0945400000000001,0.10268131767756247,105.16600000000001,18.512857153880983,0
76,112.78,0.4476,93.94,1709.37,0,80.988,25.425291935393826,0.42919999999999997,0.555576502382885,82.002,19.178089581603253,0
44,101.71,0.233,84.05,1659.16,0,76.23400000000001,15.956451046520382,0.9216600000000001,1.191216310331587,88.694,10.115810891866332,0
38,64.59,0.2444,90.72,903.49,0,72.308,14.08904432529048,0.48810000000000003,0.5485081084177336,101.838,21.20532763246067,0
83,90.76,1.0796,108.92,858.23,0,67.876,15.540953316962238,0.5740399999999999,0.47509300984123126,114.684,30.31636901081658,1
60,82.58,0.9615,98.28,1017.01,0,80.236,8.936410353156406,0.74592,0.6720768460525921,113.93199999999999,29.285134795660365,1
71,74.71,0.4567,74.42,1564.07,0,70.25399999999999,19.2670036591059,0.2911999999999998,0.1941456669616892,99.574,18.174044128921942,0
99,61.38,0.1594,96.88,1726.27,0,74.888,13.18507375785214,0.7777200000000001,0.716170351243334,102.78,20.228335324489763,0
48,81.77,0.3226,108.14,1660.37,0,77.184,14.870873545289768,0.40359999999999996,0.3490681022379444,103.322,7.899922151515051,0
18,70.41,0.2624,119.69,1511.34,0,63.315999999999995,15.243181426460778,0.44952000000000003,0.4004817311688509,108.888,22.6422684375926,0
16,69.31,0.2182,135.14,1771.01,0,66.548,19.349682684736724,0.2833,0.09727299214067675,109.502,21.070187944107175,0
55,63.49,0.0542,91.04,1858.33,0,77.006,14.611462281373514,0.23238000000000003,0.13384913895875414,86.566,18.44314452581233,0
39,90.0,0.3917,87.53,1407.5,0,76.154,8.526472306880505,0.61856,0.4748307466877018,104.7,19.470314584001986,0
68,63.48,0.1796,94.99,1667.46,0,75.60399999999998,23.37924464134801,0.61676,0.7577380569827546,98.59400000000001,20.26293488120614,0
59,63.58,0.5406,81.09,1615.2,0,58.902,8.660356228239191,0.4029,0.3699800467592812,100.242,15.626194994303667,0
89,86.67,0.1922,86.0,1741.9,0,85.75800000000001,15.688262172720048,0.28095999999999993,0.315750269991968,107.96999999999998,22.302659034294543,0
96,72.84,0.2821,86.11,1598.28,0,74.69800000000001,6.888099883131755,0.23404000000000008,0.1505268846419145,87.408,8.236608525357934,0
62,73.24,0.0269,106.54,1579.22,0,69.678,13.35287309907495,0.39184,0.27434621921943914,99.798,25.664883011617256,0
13,90.49,2.449,83.34,1318.68,0,78.514,9.927012642280612,1.17152,1.0009003881505885,86.83,25.14476784541871,1
81,94.71,0.3542,116.49,1561.69,0,71.684,19.135972146718903,0.43884,0.14022051561736598,97.434,25.516543261186456,0
6,43.08,0.0123,122.98,1398.08,0,60.2,11.822878245165263,0.1695,0.16347187831550503,106.86600000000001,9.442398000508149,0
83,73.07,0.3896,77.48,1179.29,0,67.36,15.258573000120279,0.48948,0.45943011655745886,117.08,25.55727195926826,0
77,53.85,1.0215,73.9,1590.0,0,81.184,18.206391185515063,0.4431,0.34973065350352134,95.11800000000001,18.616174956204073,1
60,69.2,0.7404,89.28,1193.25,0,76.776,9.24845014042899,0.80762,0.6498339418651503,117.878,22.30796427287791,1
90,74.9,0.6035,91.97,1487.09,0,67.884,17.814528621324854,0.7593599999999999,0.9355709476036544,103.06799999999998,10.075094044226097,0
14,69.68,0.0751,125.32,1390.11,0,75.622,5.556201040279284,0.4642199999999999,0.7713766894326015,105.02000000000001,17.21758403493357,0
95,59.62,0.5361,98.99,1331.29,0,60.436,16.593861214316565,0.40426,0.22421539420833694,91.44200000000001,19.19911768806057,0
54,58.86,0.7269,108.39,1921.6,0,74.038,21.39986378461321,0.3569999999999999,0.2547140259192651,74.5,22.061468672778734,1
4,85.92,0.4248,108.36,1991.49,0,76.768,20.691312669813883,0.47074,0.6818649851693511,98.524,19.0346008626396,0
39,98.02,1.1163,82.39,1410.94,0,80.042,13.109697555626521,0.78796,0.47014298676041155,104.75,19.398083668238996,1
72,44.09,0.1622,94.99,1799.2,1,57.224000000000004,18.29844884136343,0.8189399999999999,0.6725649396154992,98.496,10.035996711836873,0
25,70.09,0.1386,99.74,1025.57,0,76.08800000000001,16.26053719899807,0.28898000000000007,0.16050768517426367,99.42999999999999,3.1687931456628604,0
77,85.98,1.0185,107.55,1145.52,0,81.63,18.311972859307115,0.5574,0.43445184428196415,97.74600000000001,19.40212179118561,1
32,74.51,0.4909,71.31,1481.67,0,70.24199999999999,4.403234038749189,0.40406,0.37530011057818785,99.184,22.486711186832146,0
59,58.29,0.0007,88.11,1180.02,0,58.272000000000006,8.543355312756306,0.3217,0.41119464369079506,97.184,16.333765028308715,0
63,67.83,0.2178,100.23,1612.69,0,75.91,17.447382325151274,0.1285200000000001,0.11115118982719212,105.328,18.453454148207655,0
38,79.53,0.9755,91.21,1586.26,0,73.59,14.467938692156519,0.41092000000000006,0.40266819094634254,94.118,14.415211410173676,1
92,70.39,0.0138,71.96,1485.77,0,79.67,19.24725434964689,0.43845999999999996,0.3534972460995982,98.034,20.8335013859889,0
53,74.28,0.0016,85.55,2210.16,0,82.47999999999999,6.972635800040043,0.42066,0.34741764923503815,102.852,18.82048803830547,0
94,74.71,0.1651,72.15,1610.4,0,73.784,8.400400585686393,0.37686000000000003,0.2693470586436763,81.176,23.051429022947783,0
67,67.14,1.2267,127.62,1672.81,0,66.984,9.870092704731737,0.61708,0.47991888064546945,106.67999999999999,13.549920663974385,1
28,87.25,1.1587,93.61,1645.67,0,69.286,10.269611969300533,0.48466000000000004,0.4393598786871651,100.86800000000001,21.876979224746748,1
3,67.84,0.3657,98.69,1229.7,0,65.588,10.511085576666185,0.53954,0.5042931865492531,106.33400000000002,19.15540994079743,0
98,59.92,0.4029,80.42,2085.07,0,64.10999999999999,13.403725228457915,0.90256,0.6919164638885247,97.65,19.641149406284747,0
80,108.44,0.2017,104.61,1078.83,0,85.99,14.203983596160631,0.34347999999999995,0.3924522353102351,104.172,17.565781223731605,0
22,73.83,0.1397,113.9,1585.53,0,81.226,13.149666535695912,0.15199999999999997,0.12368401270980726,109.756,16.27976750448234,0
96,36.0,0.8443,81.68,1723.3,0,68.06,18.951685940833872,0.38698000000000005,0.28383344940299077,85.33200000000001,8.077544181247095,1
38,93.82,0.0562,82.13,1795.09,0,81.384,12.161600634784829,0.28514,0.3937369845467913,88.59199999999998,12.016133737604713,0
72,93.77,0.3341,90.09,1406.63,0,61.624,24.32363521351189,0.81114,0.6792213762831675,96.908,10.73219315890282,0
72,81.86,0.5031,72.0,1723.04,0,69.176,23.365565047736318,0.81756,0.6753432556855811,90.864,14.750095931891444,0
62,84.47,0.0547,107.6,1185.51,0,69.864,13.598456897751282,0.29072,0.2894916786368834,108.72,15.352335327239285,0
57,107.4,0.3666,115.18,2001.13,0,74.516,21.47664615343837,0.40279999999999994,0.19489130303838578,94.78,18.433218655460063,0
6,60.56,0.4308,71.35,1451.12,0,58.025999999999996,10.118141133627379,0.19488,0.19614142091868134,100.834,18.757731206092085,0
78,77.0,0.6784,117.62,1350.99,0,74.44200000000001,14.66241351210639,0.4510399999999999,0.26503792747454186,101.22999999999999,11.891633613595683,0
32,104.55,0.1338,117.63,1308.66,0,77.03799999999998,15.996539313238952,0.42654,0.34910089229333113,103.63600000000001,23.71294751818091,0
99,107.72,0.1736,50.0,1589.23,0,83.97,17.340020184532676,0.69676,0.7655161317699323,87.726,26.37970773151212,0
10,69.51,0.4214,77.93,1025.98,0,84.208,18.155900418321334,0.47212,0.32984194245122955,87.572,11.366040207565659,0
3,105.15,2.041,87.87,1765.43,0,71.25399999999999,20.738900163702052,0.6717799999999999,0.7871077829624097,108.322,15.669159837081276,1
59,87.04,0.1226,111.37,1320.87,0,66.59,12.341031156268938,0.32665999999999995,0.4079554914448388,97.006,16.132001735680568,0
76,97.43,2.1309,108.76,1891.33,1,89.76,20.734238592241653,0.8404,0.8887474613184557,84.138,21.8281497154477,1
49,86.55,0.6265,81.5,1127.27,0,76.748,11.457295492392602,0.4062799999999999,0.22995598926751154,95.94,30.63130996219393,0
59,79.58,0.8746,132.49,1539.61,0,71.296,11.791103849937041,0.49651999999999996,0.4274543917191632,106.05,21.19151245192285,1
31,108.14,0.047,86.0,1666.16,0,79.64399999999999,29.842126767373667,0.32199999999999995,0.6004734173966404,97.08,9.803700831828767,0
93,67.07,0.1786,83.3,1698.67,0,75.644,8.183170534701095,0.18356,0.190264691942564,90.452,14.084586255903933,0
69,103.53,0.0297,76.78,1344.99,0,85.55199999999999,21.280773482183413,0.3341,0.28451192417893423,109.902,21.281336189252777,0
62,105.91,0.2322,96.43,1129.58,0,75.648,21.336196240192375,0.18864,0.14348270975974964,101.90200000000002,9.825417039495052,0
52,95.45,1.9893,118.08,1362.92,0,81.75800000000001,10.321616636942117,0.8908799999999999,0.8635291002624061,102.034,21.034225205602475,1
89,73.92,0.0556,81.97,1850.0,0,80.332,13.634257222159185,0.2747199999999999,0.32081430298538854,98.29400000000001,20.59517613423106,0
41,78.67,0.4132,104.17,2127.68,0,78.37,22.54647089901212,0.33862000000000003,0.15025498993377936,104.314,18.174419660610877,0
31,55.88,0.003,104.07,1013.13,0,78.374,30.88537647495979,0.043840000000000004,0.045864288940304775,98.404,10.300588818121028,0
85,68.21,0.6236,99.37,1278.6,0,68.088,10.726475189921423,0.7779799999999998,0.431469433448072,110.18199999999999,14.094597191832031,0
84,84.31,0.1098,106.44,980.27,0,77.012,5.369038088894392,0.42606,0.5210597787202538,92.122,25.40340666131222,0
22,53.6,0.0694,118.12,1335.49,0,72.558,14.424370696845,0.16483999999999996,0.10681658579078335,113.848,15.00036899546138,0
4,70.53,0.2055,105.46,1308.63,0,79.604,17.98836512860468,0.4856,0.6733721445085172,103.396,16.394317003156935,0
13,104.17,0.7371,120.94,1141.34,0,84.1,14.926692533846852,1.22312,0.9621809637485034,100.126,20.98091108603248,1
45,72.68,0.0564,78.0,1998.9,0,71.574,11.230268474083791,0.9991799999999997,1.5486648078264063,83.77000000000001,7.22102832012163,0
42,90.5,0.1306,91.16,1844.06,0,82.33399999999999,20.399527690610867,0.5123399999999999,0.3817939339486685,110.826,13.636246917682369,0
49,83.5,0.0043,78.02,1573.02,0,80.494,9.447657381594643,0.30317999999999995,0.27707043689285904,95.1,31.154729175520067,0
20,70.38,1.7275,110.96,1466.93,0,72.922,14.080542248081239,1.5317600000000002,1.2410631402148726,89.842,19.012230800198033,1
77,72.67,0.4484,124.44,1767.75,0,75.194,12.993422566822101,0.6106,0.391183595003676,98.256,20.212036760306955,0
81,77.5,0.6363,93.81,1199.55,0,76.224,16.661633473342324,0.51758,0.10968995851945604,102.54,20.231148014880414,0
54,44.23,0.5269,105.63,1571.51,0,65.05199999999999,22.84686893208786,0.4520599999999999,0.1936051213165602,78.772,26.12090963194042,0
36,89.2,0.078,70.11,1318.44,0,78.492,19.12926998084349,0.26686000000000004,0.30399493087878926,100.94200000000001,24.733801163589888,0
97,73.22,0.4519,100.43,2203.05,1,79.714,17.76751896017,0.50688,0.6204965285962526,94.678,12.887065996571929,0
1,89.73,0.0704,66.54,1092.55,0,75.69000000000001,18.495106109454998,0.15948000000000004,0.1762289902371325,101.29400000000001,25.461142550953994,0
15,80.82,0.2564,101.21,1418.33,0,77.03,11.454431456864194,0.31922000000000017,0.20503117323958295,119.324,16.741588335638816,0
77,72.56,0.4208,61.53,1111.65,0,73.838,12.804990042948182,0.61184,0.390416051155687,94.058,25.725313797891747,0
17,77.96,0.4092,133.89,1725.63,0,75.046,15.422244648558795,0.2363000000000001,0.16142036736422305,112.98400000000001,23.8248731371229,0
24,78.01,0.0634,98.99,1724.95,0,75.986,11.311389392996745,0.2655800000000001,0.2825266571493738,104.074,22.363162343461184,0
58,97.14,0.0175,98.2,1290.69,0,72.322,14.94048258926066,0.22457999999999992,0.3814579295282774,99.276,11.785409623767903,0
72,75.94,0.8003,138.17,1127.33,0,67.96799999999999,22.68430889403503,0.67994,0.5656698091643216,101.518,25.025042857106165,1
91,79.32,0.6472,101.32,1384.26,0,71.386,23.57311667981133,0.31989999999999996,0.25530854862303487,104.28,10.31317846253036,0
23,56.07,0.0427,67.81,1290.63,0,80.686,17.429675269493693,0.3873400000000001,0.7012743493098833,112.852,30.27947687791188,0
46,74.29,0.0681,91.38,1519.23,0,71.462,5.622945847151641,0.40779999999999994,0.3825093920415551,90.54,12.356583265611903,0
72,96.81,1.1155,138.9,1985.93,0,78.494,21.03758612578922,0.5830399999999999,0.37953372445673383,106.83,30.183698414872893,1
8,81.43,0.7329,82.09,1698.4,0,82.136,23.12773724340538,0.5031199999999999,0.33129889375003996,98.236,11.88013594198321,1
59,58.78,2.7812,91.19,1727.75,0,69.454,13.085070882498126,0.86394,1.1264231655998556,100.85,20.963306036978068,1
90,60.39,0.1465,130.93,1498.73,0,64.794,17.425206741958707,0.70762,0.966689573751574,107.768,16.223779461025753,0
59,63.88,0.3345,84.58,2293.07,0,69.514,13.052048881305964,0.82272,1.1448339517152695,101.54799999999999,20.184524269845973,0
13,89.99,0.1349,98.09,1534.96,0,88.454,12.030749353219838,1.1327399999999999,1.0537606146559089,102.402,19.742402842612655,0
39,88.15,0.4875,127.01,1717.68,0,83.442,12.412983928129446,0.6535200000000001,0.4318138279397737,104.34400000000001,18.773797697855393,0
28,30.0,0.0613,88.52,1829.59,0,61.95799999999999,20.553286111957878,0.40594,0.4794560073666827,91.488,10.405758982409758,0
89,73.78,0.068,84.03,1484.66,0,81.406,12.635259395833536,0.1256599999999999,0.11538803230838417,96.824,21.456344749281058,0
61,77.21,0.0373,63.14,1562.24,0,85.16999999999999,5.249519025586982,1.06058,0.8271868452774137,92.42,24.24957319212031,0
16,60.57,0.5914,77.94,1329.05,0,58.815999999999995,6.448742513079576,0.31856,0.16521665472947986,101.55,24.4366139225548,0
2,69.14,0.3407,82.33,1505.4,0,70.842,3.906170759196212,0.2275000000000001,0.11230483070643163,95.63600000000001,16.30808633776512,0
82,94.96,0.4808,92.74,1939.03,0,69.726,18.05021689620378,0.41032,0.1648466317520608,102.15599999999999,12.918329226335734,0
17,81.13,1.0572,107.15,1849.18,0,75.624,15.624704157199275,0.3768000000000001,0.4078551029471136,114.244,23.18060568665108,1
30,67.51,0.6742,99.11,1706.27,0,75.912,20.65699082635225,0.5367,0.30718558722700523,93.498,25.186551371714224,0
13,72.19,0.3097,75.37,1773.09,0,85.46,14.115406476612689,1.1366999999999998,1.0498312840642534,100.566,22.10333979289104,0
96,71.58,2.0788,127.21,1488.77,0,68.712,19.018825410629336,0.7680800000000001,0.7766362449692906,90.964,20.420413316091306,1
93,79.23,0.3046,77.96,1784.45,0,76.532,8.307293181295591,0.22072000000000003,0.1925844671825815,91.51599999999999,12.516234657435845,0
94,53.55,0.0596,136.07,1454.31,0,69.03799999999998,11.904170277680038,0.36978000000000005,0.27890391176891016,87.876,33.379153374524044,0
82,64.95,2.4569,103.03,1009.98,0,67.262,17.59817518949054,0.77538,0.9462925668100747,104.202,11.83037911480441,1
13,90.53,0.0115,120.91,2049.73,0,89.474,11.370166225697826,0.7284399999999999,1.0002546665724683,99.72999999999999,20.995164919571376,0
43,73.91,0.3991,110.6,1438.72,0,65.30799999999999,10.41473571436156,0.41596,0.4267535506589252,95.024,21.950255807165423,0
85,62.25,0.1849,130.11,1816.29,0,64.07000000000001,7.253795558188804,0.7362399999999999,0.48475464206132174,110.97600000000003,15.280264395618275,0
94,62.87,0.3501,99.13,1391.18,0,69.79599999999999,11.212122011466017,0.28680000000000005,0.17386030311718653,97.702,25.816570647551167,0
21,85.81,0.409,94.67,692.96,0,80.10600000000001,8.863550642942089,0.7282399999999999,0.6165303179893101,99.842,6.663465314684322,0
55,67.23,0.1373,106.09,1478.16,0,78.43599999999999,12.775323087891,0.2322000000000001,0.13400796618111877,96.20400000000001,10.672278575824425,0
81,82.66,0.4069,94.49,947.5,0,82.924,6.981262779755609,0.50556,0.11947475884051822,106.798,13.697732294069683,0
40,65.6,0.7054,109.07,1726.61,0,72.918,12.41169690251905,0.57832,0.5128277995584873,91.91799999999999,12.056847432061161,1
83,58.05,0.155,131.0,1431.24,0,66.874,15.568051580078977,0.49784000000000006,0.45117760139439567,114.274,22.281675879520364,0
15,78.67,0.2418,66.19,1865.66,0,75.74600000000001,10.657142206051299,0.3466200000000001,0.17636272848875942,112.32000000000001,29.029932828031107,0
73,73.54,0.1562,98.48,1570.0,0,70.42,3.940069796335981,0.4591399999999998,0.5341198769939193,120.53400000000002,28.20430516782852,0
52,85.28,0.859,144.01,1190.97,0,82.45,10.442095096291755,0.9742799999999999,0.8287754985519303,117.51399999999998,16.42199226647012,1
74,88.26,0.6455,92.19,1700.94,0,86.71000000000001,6.738241610390583,0.47329999999999994,0.25634027190435826,102.624,15.438716915598896,0
95,69.63,1.0247,120.27,1032.12,0,65.38399999999999,14.334075833481538,0.5941599999999999,0.2726927905170942,94.444,22.74577389318728,1
53,80.23,0.0932,117.41,1407.87,0,81.196,6.593574902888424,0.36895999999999995,0.3781224047844825,109.68199999999999,15.90351753543852,0
87,69.17,0.0382,71.24,940.82,0,61.188,7.6545946986108016,0.4393199999999998,0.3829949438308544,95.78999999999999,16.175523175464846,0
52,84.5,0.0636,105.94,1605.03,0,86.054,5.485592948806934,0.9753000000000001,0.8273685937960182,118.59,15.161281278309055,0
30,78.5,0.0878,104.39,1574.19,1,82.41999999999999,12.294818014106625,0.45396000000000003,0.3686104217191912,102.93800000000002,14.935245896870903,0
33,65.64,0.3808,163.65,1537.84,0,63.04200000000001,8.083942107660118,1.12398,0.8519054800856727,103.84400000000001,41.095360200392456,0
57,64.39,1.7687,50.0,1219.24,0,72.334,21.92658728575879,0.7394000000000001,0.5810686448260654,91.11800000000001,25.478768023591748,1
52,79.03,0.221,67.59,1905.72,0,85.64200000000001,6.004445852866054,0.6915,0.784631340184676,108.74600000000001,27.535285181018253,0
9,92.43,1.5911,95.43,1772.61,0,78.814,10.95991468944897,0.59812,0.6090642141843504,104.23400000000001,15.140294911262423,1
54,88.52,0.0195,92.85,1570.21,0,65.27000000000001,23.11737549982699,0.3835599999999999,0.27634573997078377,84.14999999999999,25.586304930567803,0
1,60.85,1.3078,82.33,1325.75,0,76.55799999999999,17.441773705675683,0.4125400000000001,0.5265416203872203,100.44399999999999,26.137129337400463,1
44,62.43,0.0999,83.61,1395.04,0,73.61800000000001,17.13360936872326,0.34056000000000003,0.28324735303264575,88.82199999999999,10.028951590271113,0
99,64.64,1.2179,113.69,1495.4,0,80.864,19.453006965505377,0.7693800000000001,0.8006718628751732,95.936,26.893667098408137,1
75,66.05,0.0289,83.2,1169.72,0,69.80199999999999,22.840638563752975,0.39370000000000005,0.21368795005802219,100.498,10.229267813484961,0
98,47.75,1.4804,89.18,1755.94,1,61.870000000000005,15.285412981009017,0.7952200000000001,0.48710467252942663,95.424,19.89339664310748,1
80,86.85,0.1121,119.94,1877.8,0,85.494,14.101121586597296,0.35534,0.3822347354702345,107.654,18.838383157797864,0
9,68.16,0.1803,116.86,2012.72,0,79.084,10.60101551739263,0.48301999999999995,0.6259607391841763,105.06000000000002,15.817210563180813,0
32,81.93,0.3376,90.45,1396.89,0,78.604,16.02026154592987,0.4263,0.34917669595779155,100.98400000000001,24.43314920348996,0
15,70.26,0.2396,70.69,1913.18,0,78.34200000000001,5.2370239640467515,0.3426800000000001,0.17900148602735083,100.942,32.49554923370275,0
12,74.66,0.5506,117.59,1931.67,0,73.88999999999999,13.409858313942046,0.8263999999999999,0.3694038981927515,99.17,29.93419031809612,0
